Date,User_ID,Session_Duration,Page_Views,Source,Medium,Campaign,Device_Category,Country,New_User,Conversions,Revenue
6/4/2023,9144,598,2,Social,Referral,,Desktop,USA,1,2,110
6/8/2023,9145,493,1,Social,Social Media,Summer Sale,Tablet,USA,0,3,171
6/10/2023,9146,361,7,Social,Organic Search,Summer Sale,Desktop,France,1,3,324
6/11/2023,9147,454,2,Direct,Direct,Summer Sale,Desktop,Canada,1,0,0
6/13/2023,9148,322,10,Organic,Direct,Summer Sale,Mobile,India,0,3,336
6/5/2023,9149,265,2,Referral,Organic Search,,Desktop,USA,0,2,242
6/25/2023,9150,579,8,Referral,Social Media,Summer Sale,Desktop,USA,0,0,0
6/25/2023,9151,61,8,Social,Organic Search,,Desktop,Canada,1,1,137
6/12/2023,9152,291,3,Direct,Referral,,Desktop,India,1,0,0
6/9/2023,9153,292,9,Direct,Direct,Winter Campaign,Desktop,UK,1,2,104
6/21/2023,9154,449,9,Social,Organic Search,Winter Campaign,Tablet,USA,1,1,80
6/26/2023,9155,83,10,Organic,Organic Search,Summer Sale,Desktop,France,1,0,0
6/10/2023,9156,384,2,Social,Direct,Spring Promo,Tablet,Canada,1,3,198
6/10/2023,9157,305,10,Referral,Organic Search,Winter Campaign,Desktop,France,1,3,420
6/2/2023,9158,297,5,Direct,Social Media,Spring Promo,Tablet,Germany,1,0,0
6/25/2023,9159,532,3,Social,Social Media,,Mobile,Canada,0,0,0
6/30/2023,9160,579,10,Direct,Organic Search,Summer Sale,Desktop,France,1,0,0
6/30/2023,9161,452,1,Referral,Direct,Summer Sale,Tablet,Germany,0,0,0
6/4/2023,9162,351,4,Direct,Social Media,Spring Promo,Tablet,Germany,0,3,411
6/14/2023,9163,321,3,Social,Organic Search,Spring Promo,Desktop,Germany,0,0,0
6/22/2023,9164,460,3,Social,Organic Search,Spring Promo,Mobile,France,0,0,0
6/1/2023,9165,580,2,Organic,Direct,,Desktop,Canada,1,2,114
6/18/2023,9166,400,1,Direct,Social Media,Summer Sale,Mobile,Germany,1,2,252
6/10/2023,9167,599,7,Direct,Direct,Spring Promo,Tablet,India,1,3,360
6/24/2023,9168,517,5,Organic,Referral,Spring Promo,Tablet,Canada,1,0,0
6/9/2023,9169,258,5,Referral,Organic Search,,Tablet,India,0,2,148
6/18/2023,9170,160,6,Direct,Referral,Summer Sale,Mobile,Germany,0,0,0
6/6/2023,9171,184,8,Direct,Direct,,Desktop,Australia,0,3,354
6/6/2023,9172,504,6,Direct,Referral,Winter Campaign,Tablet,France,0,0,0
6/13/2023,9173,344,4,Direct,Organic Search,,Desktop,Germany,0,0,0
6/9/2023,9174,220,6,Direct,Organic Search,,Mobile,France,1,1,91
6/2/2023,9175,371,9,Organic,Organic Search,Spring Promo,Tablet,Germany,1,3,402
6/16/2023,9176,515,2,Referral,Referral,,Desktop,USA,0,3,360
6/10/2023,9177,270,1,Organic,Organic Search,Summer Sale,Tablet,UK,1,3,219
6/6/2023,9178,200,1,Referral,Referral,Spring Promo,Mobile,Canada,0,3,447
6/3/2023,9179,164,7,Referral,Social Media,Winter Campaign,Mobile,France,0,1,132
6/9/2023,9180,432,9,Social,Organic Search,Spring Promo,Mobile,France,0,0,0
6/22/2023,9181,514,4,Direct,Direct,,Tablet,France,0,1,107
6/11/2023,9182,565,10,Social,Organic Search,Winter Campaign,Tablet,Germany,1,3,276
6/27/2023,9183,148,5,Organic,Referral,Summer Sale,Desktop,Canada,0,3,378
6/3/2023,9184,83,9,Social,Organic Search,Winter Campaign,Desktop,India,0,3,177
6/13/2023,9185,192,3,Referral,Direct,Summer Sale,Tablet,USA,1,2,172
6/21/2023,9186,525,7,Direct,Referral,Winter Campaign,Mobile,USA,0,3,216
6/28/2023,9187,62,9,Direct,Referral,Winter Campaign,Desktop,Australia,0,3,387
6/19/2023,9188,514,6,Direct,Social Media,Winter Campaign,Desktop,UK,0,3,225
6/29/2023,9189,419,2,Organic,Referral,Winter Campaign,Mobile,UK,1,0,0
6/16/2023,9190,213,3,Social,Organic Search,Summer Sale,Tablet,Australia,1,0,0
6/10/2023,9191,575,5,Referral,Organic Search,,Desktop,India,1,3,387
6/29/2023,9192,407,6,Direct,Referral,Summer Sale,Tablet,France,0,0,0
6/28/2023,9193,287,6,Organic,Direct,Winter Campaign,Tablet,Canada,0,3,288
6/12/2023,9194,165,1,Direct,Referral,Winter Campaign,Desktop,USA,0,3,318
6/2/2023,9195,363,7,Social,Direct,Summer Sale,Mobile,France,1,1,54
6/22/2023,9196,196,5,Organic,Organic Search,Winter Campaign,Mobile,India,1,3,192
6/12/2023,9197,201,1,Direct,Organic Search,Winter Campaign,Tablet,India,1,1,116
6/4/2023,9198,253,1,Social,Organic Search,Summer Sale,Mobile,UK,0,0,0
6/13/2023,9199,197,8,Organic,Referral,Summer Sale,Mobile,UK,0,2,228
6/23/2023,9200,145,4,Referral,Organic Search,Summer Sale,Desktop,UK,0,1,131
6/29/2023,9201,387,10,Direct,Referral,Winter Campaign,Tablet,Canada,1,2,194
6/1/2023,9202,257,6,Referral,Direct,Summer Sale,Desktop,France,1,3,447
6/21/2023,9203,376,9,Social,Social Media,Winter Campaign,Mobile,France,1,0,0
6/11/2023,9204,500,5,Organic,Organic Search,Spring Promo,Tablet,India,1,1,132
6/8/2023,9205,61,3,Social,Organic Search,,Mobile,Australia,0,1,93
6/19/2023,9206,155,8,Referral,Referral,,Mobile,Australia,0,1,84
6/8/2023,9207,433,8,Referral,Referral,,Tablet,Germany,0,2,228
6/27/2023,9208,208,6,Referral,Organic Search,,Tablet,Germany,0,1,145
6/6/2023,9209,489,7,Referral,Direct,,Mobile,Australia,0,3,243
6/20/2023,9210,173,7,Referral,Direct,Winter Campaign,Tablet,Australia,0,3,237
6/18/2023,9211,379,10,Referral,Social Media,Summer Sale,Mobile,Canada,0,3,222
6/16/2023,9212,452,2,Organic,Social Media,Spring Promo,Mobile,India,0,2,196
6/11/2023,9213,520,8,Direct,Referral,Spring Promo,Mobile,Australia,0,0,0
6/3/2023,9214,393,5,Direct,Referral,,Mobile,Australia,1,2,212
6/11/2023,9215,111,7,Referral,Organic Search,,Desktop,UK,0,3,441
6/4/2023,9216,558,6,Social,Referral,Winter Campaign,Mobile,UK,0,2,218
6/23/2023,9217,584,5,Direct,Direct,Spring Promo,Mobile,Germany,0,2,252
6/5/2023,9218,161,4,Organic,Organic Search,,Desktop,USA,1,1,82
6/13/2023,9219,391,10,Organic,Direct,Summer Sale,Tablet,Australia,0,0,0
6/26/2023,9220,320,2,Organic,Social Media,,Desktop,India,1,1,117
6/5/2023,9221,408,4,Direct,Direct,,Desktop,France,0,3,342
6/21/2023,9222,588,1,Organic,Referral,Winter Campaign,Desktop,UK,1,0,0
6/23/2023,9223,79,3,Social,Direct,,Mobile,Canada,0,3,156
6/14/2023,9224,556,7,Referral,Organic Search,Summer Sale,Mobile,Germany,0,0,0
6/21/2023,9225,580,2,Social,Direct,Winter Campaign,Desktop,France,0,1,80
6/1/2023,9226,532,3,Referral,Direct,Winter Campaign,Tablet,India,0,1,56
6/2/2023,9227,524,9,Direct,Referral,Spring Promo,Tablet,France,1,0,0
6/12/2023,9228,142,6,Social,Referral,,Mobile,India,0,3,249
6/26/2023,9229,192,7,Referral,Referral,Summer Sale,Mobile,Germany,0,0,0
6/27/2023,9230,553,3,Direct,Referral,Spring Promo,Tablet,UK,1,3,327
6/4/2023,9231,525,6,Social,Direct,Summer Sale,Mobile,USA,0,0,0
6/23/2023,9232,240,7,Social,Direct,Spring Promo,Desktop,UK,0,2,128
6/3/2023,9233,377,3,Social,Social Media,Winter Campaign,Tablet,USA,1,3,156
6/21/2023,9234,493,5,Social,Direct,,Tablet,USA,0,0,0
6/21/2023,9235,304,1,Organic,Direct,Winter Campaign,Tablet,France,0,1,79
6/14/2023,9236,259,4,Social,Direct,,Tablet,Germany,1,2,238
6/7/2023,9237,474,5,Social,Direct,,Desktop,Australia,1,2,234
6/6/2023,9238,124,7,Direct,Social Media,,Mobile,France,0,1,59
6/25/2023,9239,260,9,Social,Social Media,Summer Sale,Tablet,UK,1,2,154
6/26/2023,9240,240,9,Referral,Direct,Spring Promo,Desktop,Germany,0,0,0
6/3/2023,9241,523,10,Direct,Referral,Spring Promo,Mobile,UK,1,0,0
6/7/2023,9242,228,8,Direct,Social Media,,Tablet,UK,1,0,0
6/16/2023,9243,310,6,Organic,Social Media,,Tablet,Germany,1,1,130
6/15/2023,9244,68,6,Direct,Social Media,Winter Campaign,Mobile,USA,1,0,0
6/4/2023,9245,568,9,Referral,Social Media,Winter Campaign,Mobile,France,1,2,246
6/19/2023,9246,360,5,Social,Social Media,Winter Campaign,Desktop,India,0,3,444
6/23/2023,9247,262,9,Social,Direct,,Tablet,Germany,1,3,249
6/30/2023,9248,580,9,Social,Referral,,Tablet,USA,0,0,0
6/25/2023,9249,546,6,Referral,Direct,,Tablet,Australia,0,1,59
6/16/2023,9250,553,1,Referral,Organic Search,Summer Sale,Desktop,Germany,0,3,432
6/29/2023,9251,466,4,Direct,Direct,Winter Campaign,Desktop,Canada,1,3,408
6/27/2023,9252,486,2,Direct,Direct,Spring Promo,Desktop,Germany,1,1,93
6/27/2023,9253,206,4,Direct,Social Media,Summer Sale,Desktop,Australia,0,2,150
6/17/2023,9254,128,9,Social,Direct,Spring Promo,Tablet,Australia,0,3,216
6/13/2023,9255,185,2,Direct,Organic Search,Spring Promo,Tablet,Canada,1,2,268
6/7/2023,9256,451,9,Organic,Organic Search,Winter Campaign,Tablet,Canada,0,2,280
6/16/2023,9257,509,2,Referral,Referral,Summer Sale,Desktop,UK,1,1,146
6/23/2023,9258,275,1,Organic,Referral,Spring Promo,Tablet,Canada,0,3,339
6/26/2023,9259,545,4,Social,Referral,,Mobile,Germany,0,0,0
6/2/2023,9260,240,3,Direct,Direct,Summer Sale,Mobile,Germany,1,2,152
6/28/2023,9261,139,1,Organic,Referral,Spring Promo,Desktop,Germany,1,0,0
6/18/2023,9262,68,5,Direct,Direct,Spring Promo,Desktop,Australia,0,1,94
6/23/2023,9263,184,7,Organic,Social Media,Winter Campaign,Mobile,Australia,0,0,0
6/8/2023,9264,587,1,Referral,Direct,,Tablet,USA,1,2,276
6/17/2023,9265,428,4,Direct,Referral,Spring Promo,Desktop,France,1,0,0
6/25/2023,9266,358,4,Social,Organic Search,,Tablet,UK,0,1,72
6/6/2023,9267,254,7,Direct,Referral,,Mobile,Australia,1,1,83
6/5/2023,9268,103,9,Organic,Referral,Summer Sale,Desktop,India,0,1,106
6/28/2023,9269,210,7,Social,Organic Search,Winter Campaign,Mobile,Australia,0,1,61
6/26/2023,9270,459,1,Social,Organic Search,Spring Promo,Mobile,France,0,3,405
6/7/2023,9271,531,4,Organic,Referral,Winter Campaign,Desktop,USA,1,3,261
6/24/2023,9272,594,7,Direct,Referral,Winter Campaign,Mobile,France,1,3,324
6/29/2023,9273,312,7,Referral,Social Media,Spring Promo,Tablet,India,1,0,0
6/16/2023,9274,334,3,Direct,Direct,Winter Campaign,Desktop,Canada,1,3,198
6/8/2023,9275,598,3,Social,Social Media,,Mobile,Australia,0,3,411
6/10/2023,9276,324,9,Direct,Social Media,Summer Sale,Desktop,Canada,1,1,83
6/8/2023,9277,371,6,Social,Social Media,,Desktop,UK,0,0,0
6/24/2023,9278,422,4,Direct,Direct,Summer Sale,Tablet,Germany,0,1,102
6/23/2023,9279,353,5,Referral,Referral,Winter Campaign,Mobile,USA,0,1,52
6/18/2023,9280,564,7,Referral,Organic Search,Spring Promo,Desktop,USA,0,3,360
6/25/2023,9281,502,8,Referral,Social Media,Summer Sale,Desktop,Canada,0,0,0
6/22/2023,9282,309,4,Organic,Social Media,Winter Campaign,Desktop,USA,1,1,64
6/10/2023,9283,199,1,Social,Direct,Spring Promo,Tablet,Australia,1,0,0
6/19/2023,9284,367,6,Direct,Organic Search,Winter Campaign,Desktop,France,1,2,252
6/22/2023,9285,330,6,Social,Direct,Winter Campaign,Mobile,USA,0,3,303
6/29/2023,9286,345,5,Social,Referral,,Mobile,India,0,3,276
6/16/2023,9287,108,6,Organic,Social Media,Summer Sale,Tablet,Canada,0,1,61
6/11/2023,9288,213,6,Organic,Organic Search,Spring Promo,Desktop,UK,0,0,0
6/13/2023,9289,417,2,Social,Social Media,Spring Promo,Mobile,France,0,3,204
6/17/2023,9290,418,6,Direct,Organic Search,Summer Sale,Desktop,Germany,1,3,369
6/16/2023,9291,86,8,Referral,Direct,Summer Sale,Tablet,UK,1,3,387
6/18/2023,9292,522,9,Direct,Organic Search,Summer Sale,Tablet,Canada,1,0,0
6/19/2023,9293,570,9,Referral,Social Media,Spring Promo,Mobile,India,0,3,210
6/27/2023,9294,134,1,Social,Referral,,Tablet,USA,0,0,0
6/15/2023,9295,149,5,Referral,Organic Search,Winter Campaign,Desktop,France,0,3,324
6/7/2023,9296,100,5,Social,Referral,Summer Sale,Tablet,Australia,1,3,333
6/10/2023,9297,429,1,Referral,Direct,,Mobile,India,0,1,71
6/2/2023,9298,420,8,Direct,Referral,Spring Promo,Mobile,Australia,1,1,137
6/2/2023,9299,134,5,Social,Organic Search,Spring Promo,Mobile,France,0,0,0
6/28/2023,9300,269,10,Referral,Direct,Spring Promo,Mobile,Australia,1,3,171
6/9/2023,9301,454,5,Referral,Referral,Winter Campaign,Mobile,France,1,1,82
6/17/2023,9302,468,10,Referral,Social Media,Winter Campaign,Tablet,Germany,1,3,417
6/4/2023,9303,480,3,Social,Organic Search,Summer Sale,Tablet,France,0,1,59
6/21/2023,9304,271,5,Organic,Social Media,Winter Campaign,Tablet,Canada,0,2,134
6/7/2023,9305,447,2,Referral,Social Media,Summer Sale,Desktop,USA,1,3,399
6/12/2023,9306,311,7,Direct,Organic Search,Spring Promo,Mobile,Germany,1,2,234
6/27/2023,9307,210,8,Social,Direct,Winter Campaign,Tablet,UK,0,1,120
6/8/2023,9308,175,5,Social,Organic Search,Spring Promo,Tablet,Germany,0,2,242
6/2/2023,9309,286,8,Organic,Social Media,,Mobile,USA,0,2,148
6/10/2023,9310,71,1,Organic,Direct,Summer Sale,Tablet,Australia,0,0,0
6/7/2023,9311,293,5,Referral,Social Media,,Mobile,UK,0,2,288
6/2/2023,9312,418,10,Social,Organic Search,Spring Promo,Mobile,France,1,0,0
6/11/2023,9313,222,7,Referral,Direct,Summer Sale,Desktop,India,1,3,420
6/15/2023,9314,115,5,Direct,Organic Search,,Desktop,Australia,0,1,74
6/24/2023,9315,376,7,Referral,Direct,Spring Promo,Mobile,UK,0,1,123
6/15/2023,9316,96,8,Direct,Social Media,Spring Promo,Desktop,France,1,2,272
6/8/2023,9317,235,1,Organic,Organic Search,Summer Sale,Desktop,Canada,0,3,306
6/26/2023,9318,462,9,Organic,Social Media,Summer Sale,Mobile,Germany,1,2,216
6/22/2023,9319,552,8,Direct,Direct,Winter Campaign,Desktop,France,1,1,131
6/13/2023,9320,393,9,Direct,Direct,,Mobile,Canada,1,3,285
6/19/2023,9321,203,9,Direct,Organic Search,Winter Campaign,Mobile,India,1,2,102
6/6/2023,9322,343,5,Direct,Organic Search,Spring Promo,Mobile,Germany,0,1,98
6/13/2023,9323,202,8,Social,Organic Search,Spring Promo,Desktop,Australia,0,1,76
6/3/2023,9324,530,5,Social,Direct,,Desktop,Germany,1,3,243
6/18/2023,9325,497,4,Referral,Referral,Winter Campaign,Mobile,Canada,0,1,128
6/11/2023,9326,262,1,Direct,Referral,Winter Campaign,Mobile,Germany,0,2,296
6/2/2023,9327,453,7,Referral,Organic Search,Summer Sale,Mobile,Canada,1,0,0
6/4/2023,9328,174,9,Referral,Social Media,Spring Promo,Desktop,Germany,1,1,97
6/2/2023,9329,403,3,Referral,Social Media,,Mobile,USA,1,0,0
6/28/2023,9330,459,10,Social,Social Media,Summer Sale,Tablet,UK,0,2,220
6/10/2023,9331,68,6,Referral,Organic Search,Summer Sale,Mobile,USA,0,1,95
6/17/2023,9332,83,10,Direct,Referral,Spring Promo,Tablet,Australia,1,2,180
6/7/2023,9333,147,6,Referral,Social Media,Winter Campaign,Desktop,USA,1,0,0
6/11/2023,9334,482,7,Organic,Organic Search,Winter Campaign,Mobile,Germany,1,0,0
6/21/2023,9335,358,8,Organic,Organic Search,Summer Sale,Mobile,Canada,1,0,0
6/2/2023,9336,562,8,Organic,Referral,Summer Sale,Desktop,USA,0,3,153
6/28/2023,9337,204,10,Referral,Direct,,Desktop,Germany,0,2,204
6/21/2023,9338,555,4,Referral,Social Media,Summer Sale,Tablet,Germany,1,1,90
6/23/2023,9339,110,7,Social,Organic Search,Winter Campaign,Tablet,UK,0,1,135
6/24/2023,9340,273,9,Social,Direct,,Tablet,USA,1,1,57
6/6/2023,9341,432,5,Referral,Direct,Spring Promo,Mobile,UK,0,0,0
6/9/2023,9342,247,1,Social,Referral,Summer Sale,Tablet,USA,1,3,264
6/17/2023,9343,294,5,Referral,Social Media,Spring Promo,Mobile,Australia,0,1,123
6/8/2023,9344,374,1,Organic,Referral,,Desktop,Canada,0,1,109
6/21/2023,9345,501,1,Referral,Social Media,Winter Campaign,Tablet,UK,0,1,76
6/19/2023,9346,275,4,Organic,Referral,,Desktop,Canada,1,1,129
6/8/2023,9347,215,4,Social,Organic Search,Summer Sale,Desktop,USA,0,1,127
6/12/2023,9348,235,4,Social,Social Media,Winter Campaign,Tablet,France,0,1,122
6/12/2023,9349,388,7,Organic,Social Media,Spring Promo,Mobile,USA,1,3,357
6/24/2023,9350,176,7,Organic,Direct,Winter Campaign,Mobile,France,0,0,0
6/20/2023,9351,488,2,Direct,Direct,,Desktop,USA,0,2,252
6/1/2023,9352,581,4,Referral,Organic Search,,Tablet,Australia,1,3,297
6/18/2023,9353,187,9,Organic,Social Media,Summer Sale,Tablet,Canada,0,3,348
6/15/2023,9354,504,3,Organic,Organic Search,,Desktop,USA,0,0,0
6/4/2023,9355,218,2,Direct,Direct,,Desktop,Australia,1,2,142
6/27/2023,9356,292,9,Organic,Organic Search,Spring Promo,Desktop,Australia,0,1,127
6/25/2023,9357,134,6,Direct,Organic Search,,Desktop,UK,1,0,0
6/2/2023,9358,556,4,Direct,Organic Search,Winter Campaign,Tablet,India,1,1,61
6/18/2023,9359,378,1,Direct,Organic Search,Spring Promo,Desktop,Australia,0,3,294
6/15/2023,9360,522,4,Direct,Social Media,Winter Campaign,Mobile,Australia,1,2,220
6/11/2023,9361,292,4,Referral,Social Media,,Mobile,Australia,0,1,59
6/4/2023,9362,548,9,Social,Organic Search,,Mobile,France,1,3,369
6/11/2023,9363,103,9,Direct,Referral,Summer Sale,Mobile,India,1,3,378
6/30/2023,9364,543,7,Referral,Social Media,Spring Promo,Mobile,India,1,2,152
6/30/2023,9365,517,5,Social,Social Media,Winter Campaign,Mobile,Australia,1,3,267
6/2/2023,9366,353,2,Referral,Social Media,Spring Promo,Mobile,USA,0,3,321
6/15/2023,9367,373,5,Organic,Organic Search,Spring Promo,Mobile,UK,1,1,131
6/30/2023,9368,448,1,Social,Organic Search,Spring Promo,Mobile,Australia,1,2,208
6/16/2023,9369,159,4,Organic,Referral,Summer Sale,Mobile,USA,0,1,83
6/19/2023,9370,96,1,Direct,Referral,,Tablet,Australia,1,0,0
6/18/2023,9371,86,2,Direct,Social Media,Winter Campaign,Mobile,UK,0,0,0
6/17/2023,9372,538,9,Social,Referral,Spring Promo,Desktop,UK,1,0,0
6/6/2023,9373,161,1,Social,Referral,,Desktop,Germany,1,3,246
6/5/2023,9374,585,7,Referral,Social Media,Winter Campaign,Tablet,France,1,3,183
6/29/2023,9375,312,2,Direct,Organic Search,Summer Sale,Tablet,France,0,2,270
6/26/2023,9376,329,3,Referral,Referral,Summer Sale,Desktop,UK,1,1,134
6/4/2023,9377,208,1,Organic,Organic Search,,Mobile,USA,0,1,63
6/28/2023,9378,141,2,Organic,Referral,Winter Campaign,Tablet,Canada,0,0,0
6/23/2023,9379,411,6,Social,Referral,Summer Sale,Mobile,Germany,0,3,324
6/12/2023,9380,579,5,Direct,Referral,,Tablet,USA,1,2,108
6/10/2023,9381,589,3,Organic,Organic Search,Summer Sale,Desktop,India,1,1,111
6/24/2023,9382,236,9,Direct,Referral,Summer Sale,Desktop,Canada,1,1,108
6/28/2023,9383,384,4,Direct,Referral,,Tablet,Australia,1,3,330
6/23/2023,9384,150,4,Referral,Direct,Summer Sale,Desktop,Australia,1,0,0
6/14/2023,9385,71,6,Social,Referral,,Tablet,France,0,0,0
6/11/2023,9386,148,9,Social,Social Media,Spring Promo,Desktop,Australia,0,0,0
6/1/2023,9387,460,9,Direct,Referral,Spring Promo,Desktop,Australia,0,3,297
6/28/2023,9388,197,10,Organic,Referral,Spring Promo,Tablet,India,0,2,276
6/12/2023,9389,339,10,Social,Organic Search,Summer Sale,Tablet,India,1,2,144
6/11/2023,9390,544,6,Social,Referral,,Desktop,USA,1,0,0
6/21/2023,9391,324,10,Organic,Referral,Winter Campaign,Mobile,Germany,1,3,384
6/30/2023,9392,406,5,Referral,Organic Search,Summer Sale,Mobile,UK,1,1,121
6/22/2023,9393,106,5,Direct,Direct,Summer Sale,Tablet,Australia,1,0,0
6/6/2023,9394,165,9,Direct,Direct,,Mobile,Australia,0,3,375
6/12/2023,9395,427,2,Direct,Social Media,Winter Campaign,Mobile,UK,0,2,290
6/11/2023,9396,359,10,Direct,Referral,Winter Campaign,Mobile,Canada,0,0,0
6/24/2023,9397,503,5,Organic,Referral,Winter Campaign,Desktop,UK,0,1,76
6/23/2023,9398,460,5,Direct,Social Media,Spring Promo,Mobile,India,0,3,405
6/12/2023,9399,221,10,Organic,Referral,Summer Sale,Tablet,Germany,1,3,354
6/28/2023,9400,169,6,Organic,Referral,Winter Campaign,Desktop,UK,0,0,0
6/25/2023,9401,96,7,Direct,Organic Search,Spring Promo,Mobile,USA,0,2,236
6/9/2023,9402,374,2,Social,Referral,Summer Sale,Mobile,Australia,1,2,210
6/29/2023,9403,372,5,Organic,Direct,,Desktop,USA,1,3,219
6/30/2023,9404,350,7,Referral,Organic Search,Summer Sale,Desktop,UK,1,2,154
6/19/2023,9405,595,6,Direct,Direct,,Tablet,India,1,3,198
6/8/2023,9406,487,9,Organic,Social Media,Spring Promo,Mobile,Australia,1,1,55
6/27/2023,9407,558,6,Social,Direct,,Desktop,USA,1,3,351
6/11/2023,9408,507,4,Social,Organic Search,Spring Promo,Tablet,Australia,0,0,0
6/16/2023,9409,92,8,Social,Referral,Winter Campaign,Desktop,India,1,2,278
6/5/2023,9410,404,7,Direct,Social Media,,Tablet,Australia,0,3,285
6/6/2023,9411,284,8,Social,Social Media,,Mobile,Germany,1,2,216
6/16/2023,9412,585,2,Referral,Social Media,Summer Sale,Mobile,India,1,0,0
6/20/2023,9413,422,10,Social,Organic Search,Summer Sale,Desktop,India,1,1,136
6/17/2023,9414,130,6,Social,Direct,Summer Sale,Tablet,Canada,1,1,138
6/18/2023,9415,361,7,Social,Referral,Spring Promo,Desktop,USA,1,3,153
6/4/2023,9416,560,4,Organic,Referral,,Desktop,Canada,0,0,0
6/29/2023,9417,580,10,Direct,Social Media,Spring Promo,Tablet,USA,1,3,177
6/23/2023,9418,543,2,Organic,Direct,Summer Sale,Mobile,India,1,0,0
6/4/2023,9419,168,8,Referral,Direct,Spring Promo,Desktop,Australia,1,3,249
6/7/2023,9420,154,3,Referral,Social Media,Spring Promo,Tablet,France,0,2,284
6/30/2023,9421,105,8,Organic,Direct,Summer Sale,Tablet,India,0,3,162
6/20/2023,9422,179,5,Organic,Social Media,Winter Campaign,Desktop,Germany,1,3,348
6/7/2023,9423,140,3,Referral,Referral,,Desktop,Canada,1,1,145
6/2/2023,9424,269,3,Direct,Social Media,Winter Campaign,Mobile,USA,0,1,117
6/15/2023,9425,162,9,Referral,Organic Search,,Desktop,Germany,1,3,159
6/20/2023,9426,522,1,Referral,Organic Search,Winter Campaign,Tablet,Germany,1,0,0
6/26/2023,9427,505,1,Direct,Direct,Summer Sale,Desktop,France,0,3,159
6/1/2023,9428,582,8,Organic,Direct,Summer Sale,Mobile,India,1,3,249
6/29/2023,9429,164,4,Direct,Referral,Winter Campaign,Tablet,Australia,0,3,261
6/25/2023,9430,578,9,Social,Organic Search,Summer Sale,Tablet,France,0,1,66
6/7/2023,9431,230,2,Organic,Direct,,Desktop,India,1,1,59
6/30/2023,9432,161,2,Social,Direct,Winter Campaign,Tablet,Australia,1,2,192
6/7/2023,9433,368,2,Social,Organic Search,Summer Sale,Mobile,Canada,1,3,375
6/19/2023,9434,300,9,Organic,Direct,Spring Promo,Mobile,UK,1,2,114
6/4/2023,9435,523,5,Direct,Social Media,Winter Campaign,Desktop,USA,0,3,177
6/17/2023,9436,594,3,Social,Direct,Summer Sale,Mobile,France,0,2,210
6/11/2023,9437,382,9,Direct,Social Media,,Desktop,Germany,1,1,79
6/15/2023,9438,147,9,Direct,Organic Search,Spring Promo,Desktop,Canada,0,3,399
6/27/2023,9439,450,3,Referral,Social Media,Summer Sale,Mobile,UK,0,2,264
